company,phone,email,website,address,city,state,rating,reviews,lead_score,tier
College Hunks Hauling Junk and Moving North Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Duffy's Local Junk Removal & Hauling,,,,5.0,Columbus,OH,5,0,35,COLD
2 Women With A Pickup Truck And Trailer Too LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
A2B Movers,,,,5.0,Columbus,OH,5,0,35,COLD
Two Men and a Truck Moving and Storage,,,,4.8,Columbus,OH,4.8,0,35,COLD
All American Moving and Storage,,,,4.9,Columbus,OH,4.9,0,35,COLD
All My Sons Moving & Storage,,,,4.7,Columbus,OH,4.7,0,35,COLD
Leaders Moving & Storage Co.,,,,4.9,Columbus,OH,4.9,0,35,COLD
Krupp Moving & Storage - Columbus Movers,,,,4.9,Columbus,OH,4.9,0,35,COLD
Moving Ahead Services - Columbus Movers,,,,4.9,Columbus,OH,4.9,0,35,COLD
Integrity Moving and Storage,,,,4.8,Columbus,OH,4.8,0,35,COLD
Affordable Movers,,,,4.7,Columbus,OH,4.7,0,35,COLD
Bellhop Columbus Movers,,,,4.7,Columbus,OH,4.7,0,35,COLD
College Hunks Moving Central Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Movers & More,,,,4.8,Columbus,OH,4.8,0,35,COLD
Black Tie Moving - Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
"MOVING HELP COLUMBUS OHIO Local Long Distance, Storage, Junk Removal WE BEAT COMPETITOR'S RATES",,,,4.6,Columbus,OH,4.6,0,35,COLD
Ohio Packers & Movers,,,,4.6,Columbus,OH,4.6,0,35,COLD
Hercules Movers,,,,4.5,Columbus,OH,4.5,0,35,COLD
American Moving and Storage Of Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
Two Men and a Truck Moving,,,,4.7,Columbus,OH,4.7,0,35,COLD
Grandview Moving,,,,4.6,Columbus,OH,4.6,0,35,COLD
MVM Moving & Storage,,,,4.9,Columbus,OH,4.9,0,35,COLD
Jani-King Commercial Cleaning & Janitorial Service of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
MCS Commercial Cleaning Services,,,,5.0,Columbus,OH,5,0,35,COLD
Real World Cleaning Services of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Real World Commercial Cleaning,,,,5.0,Columbus,OH,5,0,35,COLD
CP Cleaning Services,,,,4.9,Columbus,OH,4.9,0,35,COLD
Prime Cleaning Services LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Serenity Clean of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
JLS Commercial And Residential Cleaning Services,,,,5.0,Columbus,OH,5,0,35,COLD
CleanTurn,,,,4.6,Columbus,OH,4.6,0,35,COLD
Clean Team Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Frederick Cleaning Service,,,,4.8,Columbus,OH,4.8,0,35,COLD
JAN-PRO Cleaning & Disinfecting in Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
Y.M.E Commercial Cleaning,,,,5.0,Columbus,OH,5,0,35,COLD
Girlfriend's Cleaning,,,,5.0,Columbus,OH,5,0,35,COLD
Orlandi's Cleaning,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Cleaning Service,,,,5.0,Columbus,OH,5,0,35,COLD
CBUS Cleaning Company LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Green Clean Janitorial,,,,5.0,Columbus,OH,5,0,35,COLD
Pristine Clean Services,,,,5.0,Columbus,OH,5,0,35,COLD
The Buddie System Janitorial Services,,,,5.0,Columbus,OH,5,0,35,COLD
Hand of Gold Janitorial Service LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"Denham Janitorial Services, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
Enviro-Master of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Janitor Supply Co,,,,4.7,Columbus,OH,4.7,0,35,COLD
"QTS Services, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
CR Concrete Services LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Old School Hardwood Flooring,,,,5.0,Columbus,OH,5,0,35,COLD
Canal Flooring Outlet,,,,4.6,Columbus,OH,4.6,0,35,COLD
MSI Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Clean Rite Carpet Cleaning LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
RiteRug Flooring & Carpet - Westerville,,,,4.6,Columbus,OH,4.6,0,35,COLD
Surfaces Construction Group,,,,4.6,Columbus,OH,4.6,0,35,COLD
Krause Brothers Flooring,,,,4.8,Columbus,OH,4.8,0,35,COLD
Broadview Exteriors,,,,5.0,Columbus,OH,5,0,35,COLD
Sunset Roofing Co,,,,5.0,Columbus,OH,5,0,35,COLD
Right Way Roofing,,,,5.0,Columbus,OH,5,0,35,COLD
All Seasons Roofing & Construction,,,,5.0,Columbus,OH,5,0,35,COLD
Legacy Roofing,,,,4.6,Columbus,OH,4.6,0,35,COLD
Mueller Roofing Distributors,,,,4.5,Columbus,OH,4.5,0,35,COLD
Elite Exteriors Unlimited,,,,4.9,Columbus,OH,4.9,0,35,COLD
Owens Construction,,,,4.8,Columbus,OH,4.8,0,35,COLD
Columbus Bath Design,,,,4.7,Columbus,OH,4.7,0,35,COLD
Simple Bath + Kitchen,,,,4.7,Columbus,OH,4.7,0,35,COLD
PNE Homes,,,,5.0,Columbus,OH,5,0,35,COLD
Prestige Basement Finishing,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Suburban Construction,,,,4.7,Columbus,OH,4.7,0,35,COLD
Columbus Basement Company,,,,5.0,Columbus,OH,5,0,35,COLD
Gates Basement Finishing,,,,4.8,Columbus,OH,4.8,0,35,COLD
Mid-State Basement Systems,,,,4.9,Columbus,OH,4.9,0,35,COLD
Erie Home Basement Solutions,,,,4.5,Columbus,OH,4.5,0,35,COLD
Ohio Basement Authority,,,,4.8,Columbus,OH,4.8,0,35,COLD
FINISHED BASEMENTS PLUS INC.,,,,4.8,Columbus,OH,4.8,0,35,COLD
MB Plumbing,,,,5.0,Columbus,OH,5,0,35,COLD
Affordable Professional Plumbing,,,,5.0,Columbus,OH,5,0,35,COLD
"The Service People, Inc.",,,,4.7,Columbus,OH,4.7,0,35,COLD
Only Drains,,,,4.6,Columbus,OH,4.6,0,35,COLD
Flush Drains & Vassco Utility Maintenance,,,,5.0,Columbus,OH,5,0,35,COLD
Only Water Heaters,,,,4.9,Columbus,OH,4.9,0,35,COLD
4 Seasons Air,,,,4.7,Columbus,OH,4.7,0,35,COLD
"R & T Yoder HVAC, Inc - Columbus",,,,5.0,Columbus,OH,5,0,35,COLD
"All-Knight, Inc.",,,,4.6,Columbus,OH,4.6,0,35,COLD
"R & T Yoder Electric, Inc - Grove City",,,,4.9,Columbus,OH,4.9,0,35,COLD
Excel Electrical Services LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
My Electric Works,,,,4.7,Columbus,OH,4.7,0,35,COLD
McNaughton-McKay Electric Company - Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Haas Painting Company, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Renew Paint & Power Wash,,,,5.0,Columbus,OH,5,0,35,COLD
Pinpoint Painting and Renovation,,,,5.0,Columbus,OH,5,0,35,COLD
North Central Insulation,,,,5.0,Columbus,OH,5,0,35,COLD
"Freedom Roofing, Windows and Siding LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
IDI: Insulation Distributors Inc.,,,,5.0,Columbus,OH,5,0,35,COLD
All Pro Overhead Door Systems,,,,4.6,Columbus,OH,4.6,0,35,COLD
Door Depot,,,,4.6,Columbus,OH,4.6,0,35,COLD
Hedge Landscape LLC,,,,4.5,Columbus,OH,4.5,0,35,COLD
Lawn Squad of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
High 5 Landscaping,,,,5.0,Columbus,OH,5,0,35,COLD
Custom Turf,,,,5.0,Columbus,OH,5,0,35,COLD
A Woman's Touch Tree Care LLC.,,,,4.7,Columbus,OH,4.7,0,35,COLD
Deck Dynasty,,,,5.0,Columbus,OH,5,0,35,COLD
Grant Mason Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Spas Direct Inc,,,,4.5,Columbus,OH,4.5,0,35,COLD
Cooks Cabinets,,,,4.8,Columbus,OH,4.8,0,35,COLD
R D Cook Co,,,,5.0,Columbus,OH,5,0,35,COLD
"Cornerstone Masonry, Inc.",,,,5.0,Columbus,OH,5,0,35,COLD
Petruzzi Concrete & Masonry,,,,5.0,Columbus,OH,5,0,35,COLD
SiteOne Stone Center,,,,4.6,Columbus,OH,4.6,0,35,COLD
Charles Brothers Asphalt & Sealcoating,,,,4.7,Columbus,OH,4.7,0,35,COLD
Pristine Paving,,,,5.0,Columbus,OH,5,0,35,COLD
Surface Pro Asphalt Paving Co,,,,5.0,Columbus,OH,5,0,35,COLD
Hotsy Equipment Company,,,,4.9,Columbus,OH,4.9,0,35,COLD
Cleantech,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service Center - Germain Mazda West,,,,4.9,Columbus,OH,4.9,0,35,COLD
Fix Auto Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Boyd's Bethel Centre Tire & Service,,,,4.8,Columbus,OH,4.8,0,35,COLD
BROTHERS Tire Shop,,,,4.5,Columbus,OH,4.5,0,35,COLD
Bob's Tires,,,,4.8,Columbus,OH,4.8,0,35,COLD
Tire Guys and Service,,,,4.7,Columbus,OH,4.7,0,35,COLD
State Tire & Service,,,,4.8,Columbus,OH,4.8,0,35,COLD
Patton Warehousing,,,,5.0,Columbus,OH,5,0,35,COLD
WeGetTheMoldOut,,,,4.6,Columbus,OH,4.6,0,35,COLD
Pure Maintenance of Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
Restorerz Emergency Services,,,,5.0,Columbus,OH,5,0,35,COLD
"HEPA Environmental Services, Inc.",,,,4.9,Columbus,OH,4.9,0,35,COLD
Protect Environmental,,,,4.9,Columbus,OH,4.9,0,35,COLD
Home Commercial Inspections LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Junk Cars Express,,,,5.0,Columbus,OH,5,0,35,COLD
Purefoys Professionals LLC 2,,,,5.0,Columbus,OH,5,0,35,COLD
Mr. Mover,,,,4.7,Columbus,OH,4.7,0,35,COLD
Premier Clean,,,,5.0,Columbus,OH,5,0,35,COLD
Day One Commercial Cleaning,,,,5.0,Columbus,OH,5,0,35,COLD
EV CLEANING SERVICES LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Camilas House Cleaning Services Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Gaddis & Son Inc,,,,4.2,Columbus,OH,4.2,0,30,COLD
Central Ohio Concrete Cutting,,,,4.3,Columbus,OH,4.3,0,30,COLD
Donley Concrete Cutting Company,,,,4.4,Columbus,OH,4.4,0,30,COLD
Two Brothers Concrete LLC,,,,4.4,Columbus,OH,4.4,0,30,COLD
Premier Asphalt and Concrete,,,,4.2,Columbus,OH,4.2,0,30,COLD
Benchmark Concrete,,,,4.4,Columbus,OH,4.4,0,30,COLD
King Concrete's Design Impressions,,,,4.3,Columbus,OH,4.3,0,30,COLD
Sam The Concrete Man Columbus,,,,4.4,Columbus,OH,4.4,0,30,COLD
Koated Metal & Graphics LLC,,,,4.4,Columbus,OH,4.4,0,30,COLD
Columbus Luxury Cars LLC,,,,4.3,Columbus,OH,4.3,0,30,COLD
Mark Wahlberg Chevy Columbus Service Center,,,,4.0,Columbus,OH,4,0,30,COLD
Bexley Motorcar Company,,,,4.4,Columbus,OH,4.4,0,30,COLD
Ricart Hyundai Service,,,,4.4,Columbus,OH,4.4,0,30,COLD
Mark Wahlberg Buick GMC Service Center,,,,4.1,Columbus,OH,4.1,0,30,COLD
Keen's Body Shop,,,,4.3,Columbus,OH,4.3,0,30,COLD
"Diesel Mobile Truck & Trailer Repair, LLC",,,,4.2,Columbus,OH,4.2,0,30,COLD
Singh Truck & Trailer Repair Shop,,,,4.2,Columbus,OH,4.2,0,30,COLD
Ferguson Construction,,,,4.3,Columbus,OH,4.3,0,30,COLD
REC Construction LTD,,,,4.2,Columbus,OH,4.2,0,30,COLD
Setterlin Building Company,,,,4.2,Columbus,OH,4.2,0,30,COLD
Miles-McClellan Construction,,,,4.1,Columbus,OH,4.1,0,30,COLD
Construction One Inc,,,,4.3,Columbus,OH,4.3,0,30,COLD
Brexton Construction LLC,,,,4.1,Columbus,OH,4.1,0,30,COLD
Aluf Plastics,,,,4.4,Columbus,OH,4.4,0,30,COLD
Columbus Builders Supply,,,,4.3,Columbus,OH,4.3,0,30,COLD
United Building Materials,,,,4.3,Columbus,OH,4.3,0,30,COLD
Interior Supply Inc.,,,,4.0,Columbus,OH,4,0,30,COLD
Dismas Distribution Services,,,,4.4,Columbus,OH,4.4,0,30,COLD
CED Central Ohio,,,,4.3,Columbus,OH,4.3,0,30,COLD
Shoemaker Industrial Solutions,,,,4.2,Columbus,OH,4.2,0,30,COLD
"Superior Building Services, LLC.",,,,4.0,Columbus,OH,4,0,30,COLD
"Circle Building Services, Inc.",,,,4.4,Columbus,OH,4.4,0,30,COLD
MnA Repairs & Home Maintenance,,,,4.4,Columbus,OH,4.4,0,30,COLD
Superior Home Maintenance Co.,,,,4.1,Columbus,OH,4.1,0,30,COLD
Burton Metal Finishing Inc.& Powder Coating,,,,4.1,Columbus,OH,4.1,0,30,COLD
Upper Arlington Fleet Management,,,,4.0,Columbus,OH,4,0,30,COLD
"Traditional Hardwood Floors, LLC",,,,4.3,Columbus,OH,4.3,0,30,COLD
Buckeye Hardwood,,,,4.1,Columbus,OH,4.1,0,30,COLD
"Deible's Hardwood Floors, Inc.",,,,4.3,Columbus,OH,4.3,0,30,COLD
Lumber Liquidators,,,,4.2,Columbus,OH,4.2,0,30,COLD
Floor & Decor,,,,4.4,Columbus,OH,4.4,0,30,COLD
Big Bobs Flooring Outlet,,,,4.2,Columbus,OH,4.2,0,30,COLD
"50Floor: Columbus Carpet, Wood and Flooring Installation",,,,4.4,Columbus,OH,4.4,0,30,COLD
The Tile Shop,,,,4.3,Columbus,OH,4.3,0,30,COLD
Hamilton Parker,,,,4.4,Columbus,OH,4.4,0,30,COLD
Davis Tile & Grout,,,,4.0,Columbus,OH,4,0,30,COLD
Lang Stone - Interior Stone,,,,4.2,Columbus,OH,4.2,0,30,COLD
Nature Stone,,,,4.0,Columbus,OH,4,0,30,COLD
Classico Tile & Marble,,,,4.2,Columbus,OH,4.2,0,30,COLD
Lang Stone - Exterior Stone,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Precision Slate & Tile Roofing Co., LTD.",,,,4.3,Columbus,OH,4.3,0,30,COLD
"Daltile, American Olean, Marazzi Sales Service Center",,,,4.3,Columbus,OH,4.3,0,30,COLD
Carpet King Floor Coverings,,,,4.2,Columbus,OH,4.2,0,30,COLD
Master Clean,,,,4.4,Columbus,OH,4.4,0,30,COLD
RiteRug Flooring & Carpet - New Albany,,,,4.3,Columbus,OH,4.3,0,30,COLD
The Metal Roof Company Inc.,,,,4.3,Columbus,OH,4.3,0,30,COLD
Dave Fox,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Arlington Construction, Inc.",,,,4.4,Columbus,OH,4.4,0,30,COLD
"Frazier General Contractors, LLC",,,,4.4,Columbus,OH,4.4,0,30,COLD
Transform Construction & Remodeling,,,,4.4,Columbus,OH,4.4,0,30,COLD
CK Construction Group,,,,4.1,Columbus,OH,4.1,0,30,COLD
"Lincoln Construction, Inc.",,,,4.0,Columbus,OH,4,0,30,COLD
American Heritage Homes,,,,4.3,Columbus,OH,4.3,0,30,COLD
Diyanni Homes,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Schumacher Homes of Columbus South, OH",,,,4.4,Columbus,OH,4.4,0,30,COLD
Columbus Plumbing Company,,,,4.0,Columbus,OH,4,0,30,COLD
"Custom Care Plumbing, Drains and Construction",,,,4.4,Columbus,OH,4.4,0,30,COLD
"Muetzel Plumbing, Heating & Cooling",,,,4.4,Columbus,OH,4.4,0,30,COLD
Rescue Rooter,,,,4.4,Columbus,OH,4.4,0,30,COLD
Mr Water Heater Guy LLC,,,,4.3,Columbus,OH,4.3,0,30,COLD
Ohio Heating,,,,4.4,Columbus,OH,4.4,0,30,COLD
Efficient Electric Corp,,,,4.3,Columbus,OH,4.3,0,30,COLD
Tesla Supercharger,,,,4.3,Columbus,OH,4.3,0,30,COLD
EV Charging Station at Goodale Park,,,,4.1,Columbus,OH,4.1,0,30,COLD
Tesla Destination Charger,,,,4.3,Columbus,OH,4.3,0,30,COLD
Blue Raven Solar,,,,4.3,Columbus,OH,4.3,0,30,COLD
Power Up Renewable Energy,,,,4.4,Columbus,OH,4.4,0,30,COLD
Solar Brokers,,,,4.4,Columbus,OH,4.4,0,30,COLD
TGE Solar,,,,4.3,Columbus,OH,4.3,0,30,COLD
Freedom Forever,,,,4.3,Columbus,OH,4.3,0,30,COLD
TASC Drywall,,,,4.1,Columbus,OH,4.1,0,30,COLD
Triple N Drywall And Painting,,,,4.3,Columbus,OH,4.3,0,30,COLD
Mariano & Bros Drywall,,,,4.1,Columbus,OH,4.1,0,30,COLD
Edwards/Mooney & Moses,,,,4.4,Columbus,OH,4.4,0,30,COLD
Installed Building Products,,,,4.1,Columbus,OH,4.1,0,30,COLD
Parkfield Gale Insulation,,,,4.0,Columbus,OH,4,0,30,COLD
Champion Replacement Windows of Columbus,,,,4.0,Columbus,OH,4,0,30,COLD
One Day Doors & Closets of Columbus,,,,4.4,Columbus,OH,4.4,0,30,COLD
GreenScapes Landscape Co - Headquarters,,,,4.3,Columbus,OH,4.3,0,30,COLD
LawnStarter Lawn Care Service,,,,4.0,Columbus,OH,4,0,30,COLD
Brothers Lawn Care Services,,,,4.3,Columbus,OH,4.3,0,30,COLD
The Davey Tree Expert Company,,,,4.0,Columbus,OH,4,0,30,COLD
"Creative Earthscapes Inc,",,,,4.3,Columbus,OH,4.3,0,30,COLD
Deck Masters,,,,4.3,Columbus,OH,4.3,0,30,COLD
Shly Deck & Fence,,,,4.3,Columbus,OH,4.3,0,30,COLD
Elevated Fence,,,,4.4,Columbus,OH,4.4,0,30,COLD
Sharon Fence Distributors,,,,4.2,Columbus,OH,4.2,0,30,COLD
Quality Pools Inc,,,,4.4,Columbus,OH,4.4,0,30,COLD
Luxury Pools and Living,,,,4.2,Columbus,OH,4.2,0,30,COLD
614 Pools,,,,4.4,Columbus,OH,4.4,0,30,COLD
Sunburst Pools,,,,4.1,Columbus,OH,4.1,0,30,COLD
Pool-FX,,,,4.3,Columbus,OH,4.3,0,30,COLD
Reliable Pool Service,,,,4.3,Columbus,OH,4.3,0,30,COLD
"Poseidon Pool Company, Inc.",,,,4.0,Columbus,OH,4,0,30,COLD
"Surfside Pool & Spa Services, LLC",,,,4.4,Columbus,OH,4.4,0,30,COLD
Columbus Pool Management,,,,4.2,Columbus,OH,4.2,0,30,COLD
Signature Cabinetry,,,,4.3,Columbus,OH,4.3,0,30,COLD
Affordable Granite,,,,4.3,Columbus,OH,4.3,0,30,COLD
Granite Tops and More,,,,4.4,Columbus,OH,4.4,0,30,COLD
All Ohio Masonry Restoration,,,,4.0,Columbus,OH,4,0,30,COLD
Vic Art Masonry,,,,4.0,Columbus,OH,4,0,30,COLD
Steve Byerly Masonry,,,,4.0,Columbus,OH,4,0,30,COLD
Snyder Brick & Block,,,,4.4,Columbus,OH,4.4,0,30,COLD
Stone Pillar Construction,,,,4.4,Columbus,OH,4.4,0,30,COLD
Central Chimney Repairs & Inspection,,,,4.4,Columbus,OH,4.4,0,30,COLD
Whempys Chimney Services,,,,4.4,Columbus,OH,4.4,0,30,COLD
NAA Contractor And Chimney Sweep & Repair And Gas Fireplace Services,,,,4.2,Columbus,OH,4.2,0,30,COLD
Asphalt Help Paving & Sealcoating,,,,4.2,Columbus,OH,4.2,0,30,COLD
Pave OH - Asphalt Paving in Columbus Ohio,,,,4.1,Columbus,OH,4.1,0,30,COLD
Tri-County Asphalt,,,,4.2,Columbus,OH,4.2,0,30,COLD
McCoy Paving,,,,4.1,Columbus,OH,4.1,0,30,COLD
Tolliver & Curl Paving Contractors,,,,4.1,Columbus,OH,4.1,0,30,COLD
AmeriCoat Asphalt & Concrete,,,,4.2,Columbus,OH,4.2,0,30,COLD
Ultimate Asphalt & Sealing Company,,,,4.1,Columbus,OH,4.1,0,30,COLD
Hatfield Used Car Center,,,,4.0,Columbus,OH,4,0,30,COLD
Great Lakes Hyundai of Columbus Service Center,,,,4.4,Columbus,OH,4.4,0,30,COLD
B&B Truck & Trailer Repair,,,,4.3,Columbus,OH,4.3,0,30,COLD
Able Truck & Trailer Repair,,,,4.1,Columbus,OH,4.1,0,30,COLD
May Diesel Service,,,,4.3,Columbus,OH,4.3,0,30,COLD
Best Deal Tires and Rims,,,,4.2,Columbus,OH,4.2,0,30,COLD
Steps Tires,,,,4.3,Columbus,OH,4.3,0,30,COLD
Pablo's New & Used Tires,,,,4.4,Columbus,OH,4.4,0,30,COLD
Tire Choice Auto Service Centers,,,,4.4,Columbus,OH,4.4,0,30,COLD
Discount Tire,,,,4.4,Columbus,OH,4.4,0,30,COLD
Anderson Aluminum Corporation,,,,4.3,Columbus,OH,4.3,0,30,COLD
White Cap,,,,4.4,Columbus,OH,4.4,0,30,COLD
"North American Environmental Services, LLC",,,,4.0,Columbus,OH,4,0,30,COLD
Environmental Remediation Contractor,,,,4.4,Columbus,OH,4.4,0,30,COLD
Rainbow Environmental Services,,,,4.4,Columbus,OH,4.4,0,30,COLD
Advance Hardwood Floor Care llc,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Empire Today - Columbus, OH",,,,4.2,Columbus,OH,4.2,0,30,COLD
B7 Construction,,,,4.3,Columbus,OH,4.3,0,30,COLD
Columbus Bath & Basement Remodeling,,,,4.1,Columbus,OH,4.1,0,30,COLD
Penn Electric,,,,4.3,Columbus,OH,4.3,0,30,COLD
The Electric Connection,,,,4.2,Columbus,OH,4.2,0,30,COLD
Thomas Door Controls Inc,,,,4.4,Columbus,OH,4.4,0,30,COLD
Peabody Landscape Group,,,,4.1,Columbus,OH,4.1,0,30,COLD
Pinnacle Landscaping,,,,4.3,Columbus,OH,4.3,0,30,COLD
"Premier counter top sales, LLC",,,,4.4,Columbus,OH,4.4,0,30,COLD
Jet-Seal,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Heiberger Paving, Inc.",,,,4.2,Columbus,OH,4.2,0,30,COLD
"Three-C Body Shops, Inc.",,,,4.3,Columbus,OH,4.3,0,30,COLD
Dolab Used & New Tires fairwood tires,,,,4.3,Columbus,OH,4.3,0,30,COLD
NTB-National Tire & Battery,,,,4.4,Columbus,OH,4.4,0,30,COLD
Pep Boys Auto Service & Tires,,,,4.1,Columbus,OH,4.1,0,30,COLD
Anago Commercial Cleaning,,,,4.3,Columbus,OH,4.3,0,30,COLD
A-1 Concrete Leveling Columbus,,,,3.9,Columbus,OH,3.9,0,25,COLD
Madina Truck and Trailer Repair,,,,3.7,Columbus,OH,3.7,0,25,COLD
D&A Truck And Trailer Repair,,,,3.8,Columbus,OH,3.8,0,25,COLD
T.I.G Fleet Service Columbus,,,,3.7,Columbus,OH,3.7,0,25,COLD
Columbus City Schools Fort Hayes Bus Compound & Fleet Service Center,,,,3.7,Columbus,OH,3.7,0,25,COLD
Columbus City Schools Frebis Bus Compound and Fleet Service Center,,,,3.6,Columbus,OH,3.6,0,25,COLD
"L&W Supply - Columbus, OH",,,,3.9,Columbus,OH,3.9,0,25,COLD
Action Industrial Services,,,,3.7,Columbus,OH,3.7,0,25,COLD
World Distribution Services Container Transload Facility,,,,3.5,Columbus,OH,3.5,0,25,COLD
Distribution International,,,,3.7,Columbus,OH,3.7,0,25,COLD
Distributor Service Inc.,,,,3.7,Columbus,OH,3.7,0,25,COLD
Defense Supply Center Columbus,,,,3.9,Columbus,OH,3.9,0,25,COLD
"Legacy Maintenance Services, LLC",,,,3.9,Columbus,OH,3.9,0,25,COLD
Ohio Valley Cardinal Health,,,,3.8,Columbus,OH,3.8,0,25,COLD
Creative Carpet Repair Columbus,,,,3.7,Columbus,OH,3.7,0,25,COLD
Turner,,,,3.8,Columbus,OH,3.8,0,25,COLD
"Ruscilli Construction Co., LLC",,,,3.6,Columbus,OH,3.6,0,25,COLD
Calhoun Plumbing,,,,3.5,Columbus,OH,3.5,0,25,COLD
Gemini Solar LLC,,,,3.6,Columbus,OH,3.6,0,25,COLD
Vienna Door Company,,,,3.7,Columbus,OH,3.7,0,25,COLD
Columbus Fence Co,,,,3.5,Columbus,OH,3.5,0,25,COLD
Guardian Fence Co LLC,,,,3.7,Columbus,OH,3.7,0,25,COLD
"Superior Pools Plus, LLC",,,,3.6,Columbus,OH,3.6,0,25,COLD
"Endless Summer Pool and Spa Service, LLC",,,,3.6,Columbus,OH,3.6,0,25,COLD
Ohio Pool Services LLC,,,,3.7,Columbus,OH,3.7,0,25,COLD
Cabinets To Go,,,,3.7,Columbus,OH,3.7,0,25,COLD
Sheedy Paving Inc.,,,,3.8,Columbus,OH,3.8,0,25,COLD
Asphalt Contractors LLC,,,,3.7,Columbus,OH,3.7,0,25,COLD
Armor Paving & Sealing,,,,3.9,Columbus,OH,3.9,0,25,COLD
AJ Asphalt,,,,3.6,Columbus,OH,3.6,0,25,COLD
Pave Tech Asphalt Services,,,,3.7,Columbus,OH,3.7,0,25,COLD
Toyota Direct - Service Department,,,,3.7,Columbus,OH,3.7,0,25,COLD
K&M Used Tire,,,,3.9,Columbus,OH,3.9,0,25,COLD
Ohio Custodial Maintenance,,,,3.9,Columbus,OH,3.9,0,25,COLD
"Cahill Construction, Inc.",,,,3.7,Columbus,OH,3.7,0,25,COLD
Arrow Roofing and Siding,,,,3.7,Columbus,OH,3.7,0,25,COLD
Spartan Logistics,,,,3.8,Columbus,OH,3.8,0,25,COLD
ServiceMaster Restoration by Neverman Construction Company,,,,3.5,Columbus,OH,3.5,0,25,COLD
Concrete Contractors,,,,· 1345 Morse Rd,Columbus,OH,0,0,20,COLD
True Grit Soda Blasting,,,,· 8026 Jug St,Columbus,OH,0,0,20,COLD
Limitless Blasting & Restorations LLC.,,,,· 2980 Licking Rd,Columbus,OH,0,0,20,COLD
Columbus Fleet Management,,,,3.0,Columbus,OH,3,0,20,COLD
Fleet Management Department-Columbus,,,,· 4260 Morse Rd,Columbus,OH,0,0,20,COLD
Franklin County Fleet Management,,,,· 1721 Alum Creek Dr,Columbus,OH,0,0,20,COLD
Fleet Management Office,,,,· 4200 Surface Rd,Columbus,OH,0,0,20,COLD
Messer Construction Co. - Columbus Regional Office,,,,3.0,Columbus,OH,3,0,20,COLD
TKS Industrial Company,,,,3.0,Columbus,OH,3,0,20,COLD
BASF Corporation,,,,2.4,Columbus,OH,2.4,0,20,COLD
COLUMBUS P&DC,,,,2.7,Columbus,OH,2.7,0,20,COLD
Integrated Building Systems,,,,3.4,Columbus,OH,3.4,0,20,COLD
Midwest Maintenance Service & Repair INC,,,,1.0,Columbus,OH,1,0,20,COLD
Ohio Construction Maintenance,,,,3.0,Columbus,OH,3,0,20,COLD
Commercial Flooring Columbus,,,,1.0,Columbus,OH,1,0,20,COLD
Franklin County Engineer West Maintenance Facility,,,,· 4444 Fisher Rd,Columbus,OH,0,0,20,COLD
Columbus Floor Sanding,,,,2.5,Columbus,OH,2.5,0,20,COLD
Arlington Tile & Marble,,,,· 4255 Reedbury Ln,Columbus,OH,0,0,20,COLD
Legacy Commercial Flooring,,,,· 2475 Scioto Harper Dr,Columbus,OH,0,0,20,COLD
"Spectra Contract Flooring, A Diverzify Company",,,,· 3031 International St,Columbus,OH,0,0,20,COLD
